,Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
5431,15432,Male,East,Basic,E-Wallet,35.0,40,1.0,,0
5432,15433,Female,East,Basic,PayPal,51.0,74,3.0,,0
5433,15434,Male,North,Plus,PayPal,22.0,174,3.0,137.56,1
5434,15435,Female,North,Pro,E-Wallet,44.0,176,3.0,71.95,1
5435,15436,Female,West,Pro,PayPal,40.0,34,4.0,3.57,1
5436,15437,Male,East,Basic,Crypto,19.0,162,2.0,,1
5437,15438,Non-Binary,West,Plus,E-Wallet,,66,,,1
5438,15439,Male,South,Basic,Credit Card,,131,,,0
5439,15440,Non-Binary,West,Basic,Crypto,34.0,23,1.0,28.88,1
5440,15441,Female,North,Basic,PayPal,,93,,,1
5441,15442,Male,North,Basic,Crypto,,95,,,1
5442,15443,Male,North,Basic,E-Wallet,34.0,112,2.0,50.22,1
5443,15444,Unknown,North,Pro,PayPal,36.0,83,4.0,39.32,1
5444,15445,Male,West,Basic,PayPal,41.0,163,3.0,103.79,1
5445,15446,Male,West,Pro,E-Wallet,18.0,55,2.0,152.53,1
5446,15447,Male,West,Basic,Credit Card,46.0,3,3.0,98.67,1
5447,15448,Female,North,Basic,PayPal,22.0,167,3.0,39.63,1
5448,15449,Female,North,Pro,PayPal,41.0,170,1.0,,1
5449,15450,Male,East,Plus,PayPal,34.0,57,2.0,144.61,1
5450,15451,Male,East,Plus,Credit Card,21.0,61,1.0,131.62,1
5451,15452,Male,North,Plus,Crypto,,134,,,1
5452,15453,Male,East,Pro,Credit Card,,136,,,1
5453,15454,Female,South,Pro,Crypto,44.0,21,2.0,,1
5454,15455,Female,South,Pro,PayPal,26.0,3,3.0,56.53,1
5455,15456,Male,North,Pro,,19.0,127,2.0,114.36,1
5456,15457,Male,West,Basic,Crypto,49.0,163,2.0,54.37,1
5457,15458,Male,South,Pro,Crypto,35.0,34,3.0,74.56,1
5458,15459,Unknown,South,Basic,Crypto,42.0,32,2.0,,1
5459,15460,Unknown,West,Basic,PayPal,25.0,134,3.0,,1
5460,15461,Non-Binary,East,Pro,E-Wallet,15.0,104,4.0,93.63,1
5461,15462,Male,West,Basic,Credit Card,50.0,120,2.0,,1
5462,15463,Male,East,Basic,Crypto,33.0,174,,,1
5463,15464,Male,East,Basic,PayPal,38.0,63,2.0,20.4,1
5464,15465,Male,West,Plus,PayPal,40.0,120,2.0,113.52,0
5465,15466,Female,East,Basic,PayPal,30.0,170,3.0,35.93,1
5466,15467,Female,South,Basic,PayPal,36.0,17,1.0,11.67,1
5467,15468,Non-Binary,North,Plus,Crypto,49.0,2,,166.94,0
5468,15469,Non-Binary,East,Basic,Credit Card,,58,,,1
5469,15470,Male,South,Basic,PayPal,43.0,115,1.0,25.15,1
5470,15471,Female,West,Basic,Credit Card,14.0,38,2.0,12.16,1
5471,15472,Male,East,Basic,Credit Card,45.0,63,1.0,60.93,1
5472,15473,Male,South,Basic,Credit Card,18.0,80,4.0,,1
5473,15474,Female,East,Basic,,,59,,,1
5474,15475,Male,West,Basic,PayPal,37.0,104,3.0,77.34,0
5475,15476,Female,North,Plus,PayPal,33.0,169,3.0,128.14,1
5476,15477,Male,East,Pro,PayPal,33.0,108,2.0,47.56,1
5477,15478,Female,North,Pro,Credit Card,31.0,4,2.0,129.49,1
5478,15479,Female,East,Basic,PayPal,25.0,45,2.0,73.48,1
5479,15480,Male,East,Basic,PayPal,31.0,131,1.0,15.52,1
5480,15481,Non-Binary,West,Plus,Credit Card,56.0,13,,177.69,0
5481,15482,Male,East,Basic,PayPal,47.0,10,2.0,,0
5482,15483,Female,South,Plus,Crypto,25.0,21,4.0,175.51,1
5483,15484,Female,South,Basic,E-Wallet,36.0,105,,,1
5484,15485,Female,North,Plus,Crypto,,4,,,0
5485,15486,Unknown,North,Basic,Crypto,32.0,139,1.0,18.54,1
5486,15487,Male,South,Basic,Crypto,23.0,148,1.0,,1
5487,15488,Female,North,Pro,Credit Card,,78,,,1
5488,15489,Female,North,Pro,PayPal,42.0,23,1.0,27.45,1
5489,15490,Unknown,South,Basic,,25.0,12,1.0,42.13,1
5490,15491,Male,South,Plus,Crypto,53.0,95,,163.85,0
5491,15492,Female,South,Basic,PayPal,49.0,25,3.0,,1
5492,15493,Female,West,Basic,Credit Card,39.0,39,,11.05,1
5493,15494,Male,West,Pro,Crypto,21.0,25,1.0,26.04,1
5494,15495,Female,South,Pro,PayPal,38.0,172,2.0,61.66,1
5495,15496,Male,East,Plus,PayPal,36.0,29,2.0,96.13,0
5496,15497,Female,South,Basic,E-Wallet,39.0,63,,,1
5497,15498,Non-Binary,West,Basic,Crypto,49.0,110,2.0,,1
5498,15499,Female,North,Pro,Crypto,,72,,,1
5499,15500,Female,East,Basic,E-Wallet,54.0,87,1.0,,1
5500,15501,Female,East,Basic,,38.0,123,2.0,103.72,1
5501,15502,Male,North,Basic,PayPal,31.0,165,1.0,16.57,1
5502,15503,Male,East,Basic,Crypto,,145,,,1
5503,15504,Female,North,Basic,Crypto,,136,,,0
5504,15505,Male,West,Basic,E-Wallet,29.0,127,3.0,29.27,1
5505,15506,Male,East,Pro,Crypto,34.0,37,,,0
5506,15507,Female,East,Pro,Crypto,40.0,148,1.0,15.81,1
5507,15508,Male,North,Basic,Credit Card,32.0,70,1.0,76.44,0
5508,15509,Male,North,Basic,E-Wallet,35.0,139,3.0,16.62,1
5509,15510,Female,West,Basic,PayPal,25.0,35,2.0,47.49,1
5510,15511,Male,North,Basic,Crypto,17.0,121,3.0,107.58,1
5511,15512,Unknown,North,Pro,PayPal,35.0,10,2.0,44.21,1
5512,15513,Non-Binary,West,Plus,Crypto,35.0,127,1.0,180.81,1
5513,15514,Female,South,Pro,Credit Card,39.0,26,3.0,38.39,1
5514,15515,Male,South,Pro,E-Wallet,,73,,,1
5515,15516,Female,North,Basic,E-Wallet,20.0,80,4.0,54.43,1
5516,15517,Non-Binary,West,Basic,PayPal,24.0,106,5.0,11.26,1
5517,15518,Female,South,Plus,Credit Card,44.0,64,1.0,145.75,0
5518,15519,Male,West,Plus,PayPal,27.0,161,,118.15,1
5519,15520,Female,North,Basic,Credit Card,29.0,126,2.0,7.46,1
5520,15521,Non-Binary,North,Basic,Crypto,30.0,33,3.0,,1
5521,15522,Female,West,Pro,Crypto,27.0,63,,99.06,0
5522,15523,Female,East,Basic,,27.0,16,1.0,29.73,1
5523,15524,Female,North,Pro,Crypto,,178,,,1
5524,15525,Female,North,Plus,E-Wallet,48.0,104,3.0,184.86,0
5525,15526,Male,North,Basic,Credit Card,40.0,88,,76.79,0
5526,15527,Female,North,Plus,Credit Card,46.0,107,1.0,62.6,0
5527,15528,Male,West,Plus,PayPal,48.0,175,1.0,230.73,1
5528,15529,Female,West,Plus,Credit Card,10.0,138,1.0,155.41,1
5529,15530,Male,West,Basic,PayPal,37.0,147,2.0,117.74,1
5530,15531,Female,West,Basic,Credit Card,28.0,67,2.0,48.94,0
5531,15532,Male,East,Pro,,45.0,161,1.0,99.21,0
5532,15533,Female,West,Basic,E-Wallet,26.0,41,2.0,9.14,1
5533,15534,Female,West,Basic,E-Wallet,23.0,168,,4.6,1
5534,15535,Male,North,Basic,PayPal,19.0,144,2.0,74.64,0
5535,15536,Male,East,Pro,PayPal,30.0,11,3.0,86.67,0
5536,15537,Male,North,Basic,Crypto,43.0,67,,71.06,1
5537,15538,Non-Binary,East,Basic,PayPal,36.0,40,,0.02,0
5538,15539,Female,South,Basic,PayPal,21.0,141,2.0,11.3,1
5539,15540,Female,East,Pro,E-Wallet,55.0,3,2.0,,1
5540,15541,Male,East,Pro,,40.0,125,2.0,9.56,1
5541,15542,Female,North,Basic,PayPal,41.0,76,3.0,39.35,1
5542,15543,Non-Binary,East,Plus,Crypto,46.0,73,,98.65,0
5543,15544,Non-Binary,East,Basic,Credit Card,17.0,141,,60.16,1
5544,15545,Female,North,Pro,PayPal,24.0,8,3.0,73.32,1
5545,15546,Male,South,Pro,,42.0,170,2.0,66.52,1
5546,15547,Male,South,Pro,Credit Card,25.0,147,1.0,65.7,1
5547,15548,Male,South,Basic,Credit Card,,0,,,1
5548,15549,Male,East,Plus,Credit Card,33.0,107,4.0,208.96,0
5549,15550,Male,North,Plus,Credit Card,21.0,92,1.0,71.79,0
5550,15551,Male,South,Pro,PayPal,30.0,71,,98.59,0
5551,15552,Male,South,Basic,Credit Card,43.0,16,1.0,51.54,1
5552,15553,Unknown,South,Basic,Credit Card,41.0,88,2.0,34.54,1
5553,15554,Female,South,Pro,Crypto,45.0,19,2.0,87.23,1
5554,15555,Non-Binary,North,Basic,Crypto,44.0,58,,41.57,1
5555,15556,Female,South,Pro,Credit Card,38.0,140,3.0,134.65,0
5556,15557,Male,East,Basic,PayPal,37.0,120,1.0,32.32,0
5557,15558,Female,East,Pro,Crypto,,76,,,1
5558,15559,Male,North,Basic,Crypto,27.0,174,1.0,28.9,0
5559,15560,Female,West,Basic,Credit Card,23.0,49,4.0,,0
5560,15561,Male,South,Basic,PayPal,27.0,93,4.0,,1
5561,15562,Unknown,South,Basic,E-Wallet,30.0,167,2.0,18.33,1
5562,15563,Male,East,Pro,PayPal,27.0,134,1.0,82.47,1
5563,15564,Male,North,Pro,Crypto,38.0,54,1.0,57.56,1
5564,15565,Unknown,West,Pro,,36.0,50,2.0,142.74,0
5565,15566,Male,East,Pro,Crypto,37.0,75,,78.23,0
5566,15567,Female,West,Pro,Crypto,37.0,129,2.0,135.92,1
5567,15568,Female,North,Basic,Crypto,45.0,13,2.0,4.16,1
5568,15569,Non-Binary,North,Basic,Credit Card,33.0,105,1.0,97.8,0
5569,15570,Unknown,North,Basic,Credit Card,44.0,144,2.0,,1
5570,15571,Unknown,East,Pro,Credit Card,39.0,76,5.0,114.98,1
5571,15572,Male,North,Basic,Crypto,45.0,128,1.0,92.37,1
5572,15573,Non-Binary,East,Basic,Credit Card,50.0,118,4.0,23.76,1
5573,15574,Female,East,Pro,Crypto,39.0,110,4.0,64.12,1
5574,15575,Female,South,Plus,PayPal,35.0,0,1.0,168.22,0
5575,15576,Male,East,Pro,E-Wallet,34.0,110,,87.82,1
5576,15577,Female,East,Pro,PayPal,29.0,25,1.0,58.19,0
5577,15578,Unknown,South,Pro,E-Wallet,28.0,115,1.0,68.36,1
5578,15579,Unknown,West,Basic,Credit Card,43.0,173,4.0,78.22,1
5579,15580,Female,South,Pro,E-Wallet,24.0,12,3.0,38.41,0
5580,15581,Male,South,Plus,PayPal,,33,,,0
5581,15582,Male,North,Basic,PayPal,32.0,61,2.0,,1
5582,15583,Non-Binary,North,Basic,E-Wallet,62.0,72,,64.46,0
5583,15584,Female,South,Basic,,27.0,50,2.0,91.07,1
5584,15585,Female,North,Basic,,,40,,,1
5585,15586,Male,South,Plus,,30.0,54,3.0,,1
5586,15587,Female,North,Basic,E-Wallet,26.0,155,3.0,24.36,1
5587,15588,Female,East,Basic,Credit Card,44.0,93,2.0,,0
5588,15589,Unknown,North,Plus,E-Wallet,22.0,134,3.0,167.28,1
5589,15590,Female,North,Pro,Crypto,27.0,1,,65.66,0
5590,15591,Male,East,Pro,Crypto,39.0,1,2.0,112.56,1
5591,15592,Female,South,Plus,Credit Card,41.0,155,,168.0,1
5592,15593,Male,North,Basic,Credit Card,20.0,53,1.0,97.4,0
5593,15594,Unknown,North,Pro,,39.0,93,3.0,88.41,1
5594,15595,Male,East,Basic,E-Wallet,,57,,,0
5595,15596,Female,East,Basic,Crypto,24.0,174,2.0,52.71,1
5596,15597,Male,East,Basic,PayPal,26.0,60,3.0,131.47,1
5597,15598,Female,West,Basic,Crypto,13.0,103,1.0,62.84,1
5598,15599,Female,East,Plus,PayPal,51.0,167,4.0,145.04,1
5599,15600,Female,South,Plus,PayPal,44.0,17,1.0,154.27,1
5600,15601,Male,North,Plus,Crypto,21.0,141,2.0,101.37,1
5601,15602,Male,North,Basic,,41.0,24,,6.23,1
5602,15603,Male,West,Plus,Crypto,28.0,137,3.0,80.39,1
5603,15604,Female,North,Pro,Credit Card,43.0,99,1.0,106.64,0
5604,15605,Male,North,Basic,E-Wallet,,47,,,1
5605,15606,Female,South,Pro,PayPal,30.0,175,2.0,75.97,1
5606,15607,Non-Binary,North,Basic,Crypto,31.0,52,,3.44,1
5607,15608,Non-Binary,South,Basic,Crypto,27.0,136,2.0,22.73,1
5608,15609,Female,West,Plus,E-Wallet,47.0,138,1.0,198.73,1
5609,15610,Female,South,Pro,E-Wallet,42.0,26,3.0,,1
5610,15611,Male,East,Basic,E-Wallet,35.0,58,,,1
5611,15612,Female,East,Pro,PayPal,44.0,140,1.0,,1
5612,15613,Non-Binary,West,Plus,Crypto,17.0,138,2.0,153.15,1
5613,15614,Male,North,Pro,PayPal,21.0,56,,100.76,0
5614,15615,Female,South,Basic,PayPal,38.0,109,1.0,0.96,0
5615,15616,Non-Binary,East,Basic,Credit Card,41.0,105,,57.65,1
5616,15617,Non-Binary,South,Basic,E-Wallet,36.0,23,1.0,30.52,1
5617,15618,Male,East,Plus,Credit Card,15.0,176,1.0,,1
5618,15619,Female,South,Basic,Credit Card,23.0,167,3.0,60.53,1
5619,15620,Male,North,Basic,PayPal,38.0,78,,30.55,1
5620,15621,Male,West,Basic,PayPal,58.0,83,1.0,25.03,0
5621,15622,Unknown,North,Plus,Crypto,46.0,1,2.0,84.23,0
5622,15623,Non-Binary,South,Pro,Credit Card,49.0,142,1.0,16.89,1
5623,15624,Female,East,Pro,E-Wallet,37.0,47,,38.09,0
5624,15625,Male,East,Basic,Credit Card,37.0,97,3.0,42.69,1
5625,15626,Non-Binary,West,Basic,Crypto,23.0,45,,52.16,1
5626,15627,Female,North,Plus,Credit Card,43.0,94,,139.55,1
5627,15628,Male,North,Plus,Credit Card,33.0,157,1.0,198.91,1
5628,15629,Female,North,Plus,Credit Card,40.0,155,2.0,,0
5629,15630,Male,East,Plus,Crypto,34.0,179,1.0,189.32,1
5630,15631,Female,West,Plus,Credit Card,,96,,,0
5631,15632,Female,East,Pro,PayPal,33.0,168,3.0,60.7,1
5632,15633,Male,North,Plus,Credit Card,36.0,112,2.0,109.45,0
5633,15634,Male,South,Pro,PayPal,44.0,20,2.0,48.64,0
5634,15635,Male,East,Basic,Credit Card,21.0,86,2.0,89.8,0
5635,15636,Male,West,Basic,PayPal,19.0,41,3.0,23.99,1
5636,15637,Female,North,Plus,Credit Card,38.0,12,1.0,,0
5637,15638,Non-Binary,South,Basic,E-Wallet,48.0,44,2.0,,1
5638,15639,Male,East,Plus,PayPal,50.0,89,,129.32,0
5639,15640,Male,South,Basic,E-Wallet,21.0,146,1.0,,1
5640,15641,Female,South,Basic,,,154,,,1
5641,15642,Non-Binary,West,Basic,Credit Card,19.0,167,1.0,,1
5642,15643,Male,East,Basic,Crypto,28.0,134,2.0,80.91,1
5643,15644,Male,West,Basic,Credit Card,45.0,24,1.0,13.36,1
5644,15645,Female,North,Basic,Crypto,33.0,176,5.0,69.08,1
5645,15646,Male,South,Plus,E-Wallet,30.0,103,4.0,161.56,1
5646,15647,Male,West,Basic,Crypto,39.0,163,2.0,13.79,1
5647,15648,Female,West,Basic,Crypto,26.0,70,,58.38,1
5648,15649,Female,North,Basic,Crypto,49.0,118,2.0,8.43,1
5649,15650,Female,East,Pro,Crypto,34.0,83,1.0,91.07,1
5650,15651,Female,West,Pro,E-Wallet,29.0,151,1.0,,1
5651,15652,Female,South,Pro,Crypto,39.0,91,1.0,26.11,1
5652,15653,Male,South,Basic,Credit Card,43.0,112,2.0,24.23,1
5653,15654,Male,South,Basic,PayPal,49.0,68,2.0,,0
5654,15655,Male,South,Pro,PayPal,31.0,51,,137.9,0
5655,15656,Male,West,Plus,Credit Card,44.0,163,,212.44,1
5656,15657,Female,South,Basic,E-Wallet,35.0,178,,,1
5657,15658,Non-Binary,West,Basic,Credit Card,27.0,32,1.0,26.63,1
5658,15659,Unknown,East,Basic,Credit Card,26.0,52,1.0,93.5,1
5659,15660,Female,South,Basic,Crypto,23.0,37,3.0,45.14,1
5660,15661,Male,East,Pro,Crypto,26.0,171,1.0,82.55,1
5661,15662,Male,West,Pro,E-Wallet,45.0,4,1.0,65.46,0
5662,15663,Non-Binary,North,Basic,E-Wallet,41.0,117,2.0,41.35,0
5663,15664,Female,East,Basic,PayPal,21.0,30,4.0,52.03,0
5664,15665,Female,South,Plus,E-Wallet,16.0,136,1.0,153.18,1
5665,15666,Female,North,Plus,Credit Card,22.0,31,4.0,222.82,1
5666,15667,Female,East,Plus,PayPal,26.0,168,2.0,192.93,1
5667,15668,Non-Binary,West,Basic,PayPal,30.0,4,3.0,76.87,1
5668,15669,Male,West,Pro,Crypto,,178,,,0
5669,15670,Female,West,Basic,Crypto,28.0,53,4.0,33.19,0
5670,15671,Non-Binary,East,Basic,PayPal,50.0,27,,59.65,0
5671,15672,Male,West,Basic,Crypto,17.0,170,,63.07,1
5672,15673,Female,East,Pro,Crypto,30.0,11,4.0,,1
5673,15674,Male,South,Basic,Crypto,41.0,16,2.0,19.31,1
5674,15675,Unknown,South,Plus,PayPal,42.0,7,1.0,142.01,0
5675,15676,Male,East,Basic,PayPal,,17,,,1
5676,15677,Female,East,Basic,PayPal,44.0,116,,84.41,1
5677,15678,Male,North,Basic,Credit Card,42.0,9,5.0,53.01,1
5678,15679,Female,West,Basic,PayPal,27.0,38,1.0,115.72,1
5679,15680,Male,South,Basic,Crypto,37.0,40,,6.07,0
5680,15681,Male,South,Basic,PayPal,41.0,107,5.0,55.16,1
5681,15682,Female,North,Basic,Credit Card,27.0,43,2.0,,1
5682,15683,Unknown,East,Basic,Crypto,50.0,42,1.0,,1
5683,15684,Male,East,Pro,E-Wallet,25.0,174,4.0,36.29,0
5684,15685,Male,North,Basic,,35.0,110,1.0,,1
5685,15686,Female,West,Pro,PayPal,21.0,175,3.0,78.56,1
5686,15687,Female,East,Pro,E-Wallet,35.0,18,1.0,80.46,0
5687,15688,Unknown,East,Basic,Crypto,23.0,20,2.0,81.24,1
5688,15689,Male,West,Plus,PayPal,31.0,2,1.0,159.66,1
5689,15690,Female,West,Pro,Credit Card,,103,,,1
5690,15691,Male,North,Basic,Crypto,41.0,55,3.0,99.0,1
5691,15692,Male,North,Plus,PayPal,37.0,126,3.0,200.28,1
5692,15693,Female,North,Plus,Crypto,44.0,170,3.0,159.75,1
5693,15694,Female,East,Plus,,30.0,128,2.0,122.99,1
5694,15695,Female,North,Pro,E-Wallet,45.0,87,,34.84,1
5695,15696,Male,East,Basic,PayPal,34.0,35,,19.22,1
5696,15697,Female,South,Basic,Crypto,35.0,5,,101.74,1
5697,15698,Female,West,Pro,PayPal,55.0,73,,40.77,1
5698,15699,Unknown,West,Plus,PayPal,29.0,45,1.0,80.43,0
5699,15700,Male,South,Pro,Crypto,46.0,150,,25.1,1
5700,15701,Male,North,Plus,PayPal,38.0,19,2.0,152.65,0
5701,15702,Male,East,Basic,PayPal,28.0,165,1.0,43.75,1
5702,15703,Female,East,Basic,Crypto,20.0,34,2.0,80.37,1
5703,15704,Male,East,Plus,E-Wallet,23.0,161,3.0,207.56,1
5704,15705,Unknown,West,Pro,Credit Card,45.0,177,3.0,55.39,1
5705,15706,Male,North,Plus,Credit Card,51.0,46,1.0,149.78,0
5706,15707,Non-Binary,East,Pro,Credit Card,34.0,35,1.0,115.69,0
5707,15708,Male,East,Basic,Credit Card,35.0,15,3.0,17.56,0
5708,15709,Female,East,Pro,Credit Card,41.0,107,,48.74,0
5709,15710,Unknown,South,Plus,Credit Card,34.0,176,1.0,133.94,1
5710,15711,Male,East,Pro,Crypto,44.0,64,2.0,145.38,1
5711,15712,Unknown,South,Basic,Crypto,,62,,,1
5712,15713,Female,East,Basic,Crypto,35.0,51,3.0,,1
5713,15714,Unknown,East,Pro,,27.0,72,4.0,,1
5714,15715,Female,East,Basic,E-Wallet,24.0,59,3.0,39.22,0
5715,15716,Male,South,Pro,E-Wallet,2.0,100,2.0,15.12,1
5716,15717,Male,East,Basic,Credit Card,46.0,16,2.0,59.15,0
5717,15718,Male,North,Basic,Credit Card,32.0,37,1.0,19.0,1
5718,15719,Male,East,Plus,Crypto,29.0,28,1.0,227.44,0
5719,15720,Male,South,Basic,E-Wallet,14.0,30,3.0,7.87,0
5720,15721,Male,South,Plus,PayPal,27.0,53,1.0,169.36,0
5721,15722,Female,North,Basic,PayPal,26.0,101,2.0,61.31,1
5722,15723,Female,West,Plus,Crypto,,25,,,0
5723,15724,Male,North,Basic,,37.0,140,3.0,4.82,1
5724,15725,Male,North,Basic,E-Wallet,35.0,18,,,1
5725,15726,Female,South,Plus,PayPal,,110,,,1
5726,15727,Male,East,Pro,Credit Card,21.0,26,2.0,80.9,0
5727,15728,Male,East,Basic,E-Wallet,,12,,,1
5728,15729,Male,West,Plus,PayPal,52.0,51,5.0,175.67,1
5729,15730,Unknown,West,Pro,Credit Card,48.0,97,5.0,106.51,0
5730,15731,Non-Binary,West,Plus,PayPal,25.0,18,,121.51,0
5731,15732,Male,West,Pro,,14.0,82,1.0,122.2,0
5732,15733,Female,North,Basic,,35.0,2,2.0,75.23,0
5733,15734,Female,North,Basic,Credit Card,34.0,66,1.0,37.44,1
5734,15735,Female,East,Basic,E-Wallet,37.0,25,1.0,20.1,1
5735,15736,Female,North,Pro,Crypto,41.0,5,,95.65,0
5736,15737,Female,East,Basic,Credit Card,38.0,140,1.0,,1
5737,15738,Male,East,Basic,Credit Card,22.0,26,2.0,,1
5738,15739,Male,East,Basic,PayPal,36.0,104,1.0,,1
5739,15740,Female,East,Basic,PayPal,42.0,87,,,1
5740,15741,Non-Binary,South,Plus,,26.0,9,3.0,,1
5741,15742,Female,East,Pro,Crypto,36.0,15,1.0,142.41,1
5742,15743,Non-Binary,North,Pro,PayPal,28.0,22,3.0,87.29,1
5743,15744,Unknown,North,Plus,,53.0,46,2.0,184.97,1
5744,15745,Male,North,Pro,,20.0,11,3.0,81.54,1
5745,15746,Female,North,Plus,E-Wallet,45.0,155,,133.1,1
5746,15747,Female,South,Basic,Credit Card,17.0,76,2.0,15.01,1
5747,15748,Unknown,West,Basic,Crypto,51.0,17,1.0,0.92,0
5748,15749,Unknown,West,Basic,Crypto,22.0,57,1.0,,1
5749,15750,Female,East,Basic,Crypto,35.0,129,3.0,58.03,1
5750,15751,Male,East,Plus,Credit Card,17.0,173,1.0,149.59,0
5751,15752,Female,North,Pro,Credit Card,20.0,144,,49.61,1
5752,15753,Male,North,Basic,PayPal,42.0,86,1.0,37.12,1
5753,15754,Female,West,Pro,PayPal,44.0,63,1.0,121.48,0
5754,15755,Unknown,West,Pro,PayPal,36.0,86,4.0,50.61,0
5755,15756,Male,North,Basic,E-Wallet,41.0,53,1.0,69.31,0
5756,15757,Female,East,Pro,Crypto,44.0,170,2.0,90.85,1
5757,15758,Female,South,Plus,Credit Card,27.0,77,3.0,197.85,0
5758,15759,Female,South,Plus,PayPal,20.0,13,2.0,213.78,0
5759,15760,Male,West,Pro,,,171,,,1
5760,15761,Female,West,Basic,Credit Card,28.0,37,,,1
5761,15762,Unknown,West,Basic,E-Wallet,37.0,104,1.0,3.69,1
5762,15763,Unknown,South,Basic,E-Wallet,39.0,176,,14.83,1
5763,15764,Male,South,Pro,E-Wallet,27.0,15,1.0,95.32,1
5764,15765,Non-Binary,North,Basic,Crypto,41.0,81,5.0,42.87,1
5765,15766,Female,East,Basic,Credit Card,40.0,73,3.0,113.04,0
5766,15767,Male,West,Plus,Credit Card,41.0,29,,74.47,1
5767,15768,Male,North,Plus,E-Wallet,,67,,,0
5768,15769,Male,South,Pro,Crypto,41.0,70,,122.57,1
5769,15770,Unknown,North,Basic,E-Wallet,39.0,79,3.0,,1
5770,15771,Female,South,Basic,PayPal,40.0,114,1.0,12.35,1
5771,15772,Female,East,Basic,,50.0,36,2.0,78.25,1
5772,15773,Male,South,Pro,Credit Card,,54,,,1
5773,15774,Female,North,Basic,Crypto,27.0,166,4.0,49.52,1
5774,15775,Male,East,Plus,Credit Card,22.0,176,4.0,215.03,1
5775,15776,Male,South,Plus,Credit Card,45.0,96,3.0,76.3,1
5776,15777,Female,West,Basic,Credit Card,,98,,,1
5777,15778,Male,South,Basic,Crypto,50.0,111,2.0,95.54,1
5778,15779,Non-Binary,East,Pro,E-Wallet,13.0,117,1.0,,1
5779,15780,Male,North,Plus,Credit Card,43.0,161,1.0,170.1,0
5780,15781,Female,East,Plus,E-Wallet,31.0,56,3.0,198.22,0
5781,15782,Female,North,Basic,Crypto,30.0,96,,,1
5782,15783,Female,South,Basic,E-Wallet,,61,,,1
5783,15784,Male,South,Pro,PayPal,42.0,38,1.0,77.43,1
5784,15785,Male,East,Pro,Credit Card,,73,,,1
5785,15786,Unknown,West,Basic,Crypto,22.0,66,3.0,10.25,1
5786,15787,Male,South,Pro,Crypto,35.0,28,2.0,8.87,0
5787,15788,Non-Binary,West,Pro,E-Wallet,41.0,30,2.0,102.7,0
5788,15789,Unknown,West,Basic,,35.0,59,2.0,,0
5789,15790,Male,East,Plus,Crypto,45.0,38,,168.13,1
5790,15791,Male,South,Basic,,,0,,,1
5791,15792,Female,West,Pro,E-Wallet,11.0,55,3.0,58.77,1
5792,15793,Unknown,South,Pro,PayPal,35.0,100,2.0,51.32,1
5793,15794,Unknown,North,Basic,PayPal,,90,,,1
5794,15795,Female,West,Pro,E-Wallet,,148,,,0
5795,15796,Female,East,Pro,PayPal,45.0,170,1.0,84.29,1
5796,15797,Male,East,Plus,E-Wallet,14.0,129,,199.25,1
5797,15798,Unknown,West,Basic,E-Wallet,31.0,141,1.0,54.17,1
5798,15799,Unknown,South,Pro,Crypto,,105,,,1
5799,15800,Male,North,Pro,Crypto,21.0,130,3.0,90.58,1
5800,15801,Male,North,Pro,PayPal,33.0,141,4.0,119.07,1
5801,15802,Male,East,Plus,,41.0,4,2.0,201.65,0
5802,15803,Male,East,Basic,PayPal,37.0,80,1.0,66.4,0
5803,15804,Non-Binary,South,Basic,PayPal,27.0,166,2.0,,1
5804,15805,Male,East,Pro,PayPal,32.0,128,2.0,87.13,1
5805,15806,Male,South,Basic,Crypto,43.0,119,1.0,,0
5806,15807,Male,West,Plus,PayPal,40.0,42,2.0,189.22,0
5807,15808,Unknown,North,Pro,PayPal,28.0,91,1.0,41.01,1
5808,15809,Female,West,Basic,Credit Card,27.0,77,5.0,,1
5809,15810,Female,East,Plus,E-Wallet,16.0,14,3.0,164.04,0
5810,15811,Male,North,Basic,E-Wallet,29.0,45,,,1
5811,15812,Unknown,North,Pro,Crypto,16.0,6,1.0,99.88,0
5812,15813,Non-Binary,West,Basic,E-Wallet,54.0,169,5.0,28.08,1
5813,15814,Male,South,Basic,,25.0,114,1.0,,1
5814,15815,Male,North,Basic,E-Wallet,45.0,6,2.0,81.31,1
5815,15816,Male,South,Pro,Crypto,52.0,174,2.0,75.58,1
5816,15817,Male,West,Basic,E-Wallet,36.0,87,2.0,,0
5817,15818,Female,West,Basic,E-Wallet,32.0,89,3.0,75.53,1
5818,15819,Unknown,South,Basic,Credit Card,20.0,18,1.0,41.12,1
5819,15820,Female,West,Basic,Credit Card,28.0,52,1.0,12.92,1
5820,15821,Non-Binary,North,Plus,PayPal,50.0,89,1.0,102.05,1
5821,15822,Female,West,Basic,E-Wallet,37.0,15,3.0,24.26,0
5822,15823,Female,West,Plus,PayPal,,61,,,0
5823,15824,Female,North,Pro,E-Wallet,47.0,64,1.0,113.95,1
5824,15825,Male,South,Pro,PayPal,40.0,111,1.0,26.27,0
5825,15826,Male,West,Basic,PayPal,32.0,178,1.0,75.8,1
5826,15827,Female,South,Plus,E-Wallet,36.0,35,3.0,207.58,1
5827,15828,Male,North,Basic,Credit Card,26.0,162,3.0,23.19,1
